,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
443704,4682,1271,4,965607514,M,25,7,05346,Fried Green Tomatoes (1991),Drama,False
224346,1017,1240,5,975009367,M,35,0,30906,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
241284,1079,296,5,987011831,M,25,7,98115,Pulp Fiction (1994),Crime|Drama,False
728014,2271,1222,4,974575169,M,50,14,13210,Full Metal Jacket (1987),Action|Drama|War,False
109316,3922,2858,3,965711252,M,18,4,53211,American Beauty (1999),Comedy|Drama,False
735714,2909,3952,5,1009394249,M,25,7,43228,"Contender, The (2000)",Drama|Thriller,False
312540,4823,1095,3,963107737,M,18,4,46219,Glengarry Glen Ross (1992),Drama,False
632966,2456,2311,3,974182967,M,25,5,48103,2010 (1984),Mystery|Sci-Fi,False
779354,528,1100,4,976410975,F,18,17,83843,Days of Thunder (1990),Action|Romance,False
724988,1912,2794,2,1009445148,M,25,4,91325,European Vacation (1985),Comedy,False
299075,3821,913,4,974758402,M,25,20,44313,"Maltese Falcon, The (1941)",Film-Noir|Mystery,False
207293,3770,2617,3,966048793,F,35,3,50322,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,False
898084,4482,22,4,965021570,F,35,1,94044,Copycat (1995),Crime|Drama|Thriller,False
747844,4001,45,2,965572657,F,25,1,01860,To Die For (1995),Comedy|Drama,False
117759,2523,480,3,974064378,M,25,17,49423,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
353053,3441,1221,4,1009695432,F,25,14,94109,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
210703,259,1136,5,979432060,M,25,1,60615,Monty Python and the Holy Grail (1974),Comedy,False
224660,1930,1240,4,974692743,M,25,15,94550,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
609533,4490,1625,5,965010258,M,35,5,70123,"Game, The (1997)",Mystery|Thriller,False
244162,2494,1617,5,974098000,M,18,4,52003,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
745263,4964,1965,4,962617002,M,35,0,94110,Repo Man (1984),Comedy|Sci-Fi,False
684442,1350,1094,4,974772923,F,35,0,90278,"Crying Game, The (1992)",Drama|Romance|War,False
181461,2665,1247,4,975109019,M,35,11,98443,"Graduate, The (1967)",Drama|Romance,False
858347,3916,3802,2,965748143,M,25,4,02134,Freejack (1992),Action|Sci-Fi,False
120784,2559,1265,4,973989529,M,18,10,53207,Groundhog Day (1993),Comedy|Romance,False
741275,2590,196,3,973840795,M,18,4,94044,Species (1995),Horror|Sci-Fi,False
128083,4957,590,4,962638211,M,25,2,48197,Dances with Wolves (1990),Adventure|Drama|Western,False
338134,4354,1007,1,965193110,M,35,14,78611,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,False
436810,3410,1409,2,967471536,M,35,1,20653,Michael (1996),Comedy|Romance,False
537022,4983,1654,4,994127714,F,45,16,55116,FairyTale: A True Story (1997),Children's|Drama|Fantasy,False
318829,1883,1243,3,974694197,F,50,0,94521,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,False
127248,1447,590,3,981019007,M,18,4,80521,Dances with Wolves (1990),Adventure|Drama|Western,False
89326,5426,1259,3,960099035,M,25,14,95821,Stand by Me (1986),Adventure|Comedy|Drama,False
973156,5543,2504,4,959512900,M,25,17,97401,200 Cigarettes (1999),Comedy|Drama,False
464769,5445,904,5,959973007,M,25,0,43223,Rear Window (1954),Mystery|Thriller,False
718104,3412,849,3,967409126,M,25,18,85213,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,False
693004,5888,1772,1,957795493,M,25,20,64114,Blues Brothers 2000 (1998),Action|Comedy|Musical,False
533438,3292,541,5,968082489,F,50,6,79410,Blade Runner (1982),Film-Noir|Sci-Fi,False
546015,3054,1230,5,970157476,M,18,4,44056,Annie Hall (1977),Comedy|Romance,False
255592,5957,377,3,957073786,M,18,20,02038,Speed (1994),Action|Romance|Thriller,False
300711,214,1732,5,976900837,M,18,20,80218,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,False
129510,2395,1196,4,975345662,M,35,7,08021,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
110681,1137,1225,2,982911144,M,18,4,13165,Amadeus (1984),Drama,False
926295,2010,2170,1,974682791,M,18,4,81520,Wrongfully Accused (1998),Action|Comedy,False
927457,1340,464,1,974775676,M,25,7,14302,Hard Target (1993),Action|Adventure|Crime|Thriller,False
52097,5113,1207,4,971972863,M,25,0,55408,To Kill a Mockingbird (1962),Drama,False
817899,5722,1333,3,958509365,M,25,20,48103,"Birds, The (1963)",Horror,False
75464,3841,1213,4,965996733,M,45,18,26101,GoodFellas (1990),Crime|Drama,False
411860,699,1584,3,975562265,M,18,0,73505,Contact (1997),Drama|Sci-Fi,False
436683,1264,1409,2,974822618,M,25,1,53711,Michael (1996),Comedy|Romance,False
990447,5458,2446,2,1014961872,F,18,2,98102,In Dreams (1999),Thriller,False
715102,3475,185,1,1015737947,M,25,14,33133,"Net, The (1995)",Sci-Fi|Thriller,False
282348,3292,2599,5,968096235,F,50,6,79410,Election (1999),Comedy,False
32834,563,745,4,976044881,M,25,4,53703,"Close Shave, A (1995)",Animation|Comedy|Thriller,False
934624,5360,2861,4,960522869,M,18,12,43650,For Love of the Game (1999),Comedy|Drama,False
902373,4207,1305,4,965323209,M,35,1,90731,"Paris, Texas (1984)",Drama,False
435457,1348,2137,5,974772844,F,1,10,04240,Charlotte's Web (1973),Animation|Children's,False
357247,659,508,3,975691407,F,25,0,28134,Philadelphia (1993),Drama,False
759051,1794,372,1,993203936,M,25,11,20878,Reality Bites (1994),Comedy|Drama,False
862346,3491,1984,1,967069855,M,25,16,28542,Halloween III: Season of the Witch (1983),Horror,False
173105,5054,2006,3,965151210,M,35,2,20818,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
962145,4054,3801,3,965502294,M,35,3,68122,Anatomy of a Murder (1959),Drama|Mystery,False
524525,550,3175,5,976162129,M,45,8,21559,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
571083,3860,481,1,965859710,M,45,17,44129,Kalifornia (1993),Drama|Thriller,False
799317,2962,3548,5,977168990,M,35,3,94109,Auntie Mame (1958),Comedy|Drama,False
306935,3184,412,5,968708431,F,25,18,21214,"Age of Innocence, The (1993)",Drama,False
772038,3233,3543,4,970285419,M,50,2,60660,Diner (1982),Comedy|Drama,False
701679,699,2296,2,986532936,M,18,0,73505,"Night at the Roxbury, A (1998)",Comedy,False
314302,4388,1747,3,965220068,M,45,3,75074,Wag the Dog (1997),Comedy|Drama,False
78902,3892,3030,5,965796187,M,25,20,91505,Yojimbo (1961),Comedy|Drama|Western,False
756080,2537,2144,2,974051177,M,35,11,37620,Sixteen Candles (1984),Comedy,False
982632,1117,414,2,1001082362,M,18,14,10017,"Air Up There, The (1994)",Comedy,False
130313,4014,1196,5,965538834,M,25,0,48316-5601,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
532257,2203,3688,4,974610061,M,45,12,53718,Porky's (1981),Comedy,False
747243,2063,2411,3,988601916,M,25,4,43138,Rocky IV (1985),Action|Drama,False
56465,4711,3114,5,963491004,M,25,17,32250,Toy Story 2 (1999),Animation|Children's|Comedy,False
561940,2507,1288,4,974076766,M,25,4,94107,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
312525,4607,1095,5,964307734,M,25,0,27403,Glengarry Glen Ross (1992),Drama,False
818136,4447,3018,5,965256205,M,45,5,32953,Re-Animator (1985),Horror,False
859703,1878,1590,3,974845219,M,1,10,92846,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,False
957977,4055,147,3,965495385,M,50,0,98826,"Basketball Diaries, The (1995)",Drama,False
609903,5831,1487,3,957909408,M,25,1,92120,Selena (1997),Drama|Musical,False
58595,4183,608,1,965329777,M,25,1,91730,Fargo (1996),Crime|Drama|Thriller,False
668014,937,1956,5,1001865824,M,25,15,60513,Ordinary People (1980),Drama,False
885058,5795,89,2,958144622,M,25,1,92688,Nick of Time (1995),Action|Thriller,False
298858,2478,913,4,974654924,M,50,1,37922,"Maltese Falcon, The (1941)",Film-Noir|Mystery,False
571778,5854,2539,3,958273144,M,45,7,33135,Analyze This (1999),Comedy,False
783830,1184,450,4,974856079,F,25,4,92354,With Honors (1994),Comedy|Drama,False
833925,1770,2471,3,974703871,M,35,16,79605,Crocodile Dundee II (1988),Adventure|Comedy,False
906540,4285,2615,4,965284941,M,35,0,62704,My Science Project (1985),Adventure|Sci-Fi,False
506909,2010,62,2,974686530,M,18,4,81520,Mr. Holland's Opus (1995),Drama,False
945482,4115,1167,4,965371657,M,25,15,99353,Dear God (1996),Comedy,False
120854,2743,1265,5,973219976,M,25,14,72601,Groundhog Day (1993),Comedy|Romance,False
146306,5678,2396,4,958626150,M,35,17,98103,Shakespeare in Love (1998),Comedy|Romance,False
470862,949,1371,4,975142016,M,50,17,96753,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,False
618944,4276,1092,4,965295821,F,45,0,96821,Basic Instinct (1992),Mystery|Thriller,False
940393,3476,2476,5,968806936,M,50,0,44126,Heartbreak Ridge (1986),Action|War,False
440345,3529,592,2,966897461,F,45,1,97361,Batman (1989),Action|Adventure|Crime|Drama,False
962030,1023,3801,4,975004927,M,56,13,92675,Anatomy of a Murder (1959),Drama|Mystery,False
161084,3620,457,4,966576005,M,25,7,94117,"Fugitive, The (1993)",Action|Thriller,False
994895,2625,3143,3,973634878,M,35,7,61910,Hell in the Pacific (1968),Drama|War,False
12453,5070,919,4,963747378,M,25,2,55344,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
727706,770,1222,3,976183592,M,18,4,98499,Full Metal Jacket (1987),Action|Drama|War,False
651182,891,2117,2,975233704,M,25,1,80202,Nineteen Eighty-Four (1984),Drama|Sci-Fi,False
882883,1100,516,2,974926535,M,25,0,60090,Renaissance Man (1994),Comedy|Drama|War,False
339993,4819,266,5,962923095,M,35,18,17350,Legends of the Fall (1994),Drama|Romance|War|Western,False
713269,5614,173,4,964397671,M,25,0,12833,Judge Dredd (1995),Action|Adventure|Sci-Fi,False
627010,4227,2553,4,965410852,M,25,19,11414-2520,Village of the Damned (1960),Horror|Sci-Fi|Thriller,False
704522,1884,1219,5,974762870,M,45,20,93108,Psycho (1960),Horror|Thriller,False
487233,1865,926,4,974694872,F,18,1,94606,All About Eve (1950),Drama,False
419865,2761,2622,3,973146101,M,35,6,80917,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,False
191200,3430,2997,5,967341441,F,45,1,15208,Being John Malkovich (1999),Comedy,False
805788,2898,3949,4,993781363,M,18,4,02453,Requiem for a Dream (2000),Drama,False
765987,3726,1833,2,966227879,M,25,17,92882,Mercury Rising (1998),Action|Drama|Thriller,False
223745,4268,2947,4,965304380,F,45,20,04046,Goldfinger (1964),Action,False
325755,3575,1101,4,966719565,M,25,18,54915,Top Gun (1986),Action|Romance,False
219021,3821,2366,4,965945093,M,25,20,44313,King Kong (1933),Action|Adventure|Horror,False
67883,33,1103,4,978558758,M,45,3,55421,Rebel Without a Cause (1955),Drama,False
339883,3808,266,2,965970798,M,25,7,60010,Legends of the Fall (1994),Drama|Romance|War|Western,False
905776,3705,2184,4,966287997,M,45,7,30076,"Trouble with Harry, The (1955)",Mystery|Thriller,False
197873,5749,1580,3,962844029,M,25,2,94117,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
276418,6010,1429,4,956859731,M,35,0,79606,Jackie Chan's First Strike (1996),Action,False
143752,4033,1917,5,965514133,M,25,6,43551,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,False
612871,4600,1645,5,967480518,M,25,0,46240,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,False
103043,2122,589,4,978049891,M,35,12,61614,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
333152,4981,1569,4,962600155,M,50,1,55406,My Best Friend's Wedding (1997),Comedy|Romance,False
544556,3884,2399,1,965815762,M,18,4,78759,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,False
192260,2116,1615,4,974648983,M,18,4,49546,"Edge, The (1997)",Adventure|Thriller,False
469989,1317,339,3,974784120,M,45,7,98028,While You Were Sleeping (1995),Comedy|Romance,False
131302,5963,1196,2,957235271,M,25,15,02140,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
479307,3801,2826,3,966000738,M,18,12,36115,"13th Warrior, The (1999)",Action|Horror|Thriller,False
809141,3705,921,4,966285467,M,45,7,30076,My Favorite Year (1982),Comedy,False
608738,4007,1619,3,965548248,M,35,12,88005,Seven Years in Tibet (1997),Drama|War,False
717410,4994,910,5,962682134,M,45,17,56001,Some Like It Hot (1959),Comedy|Crime,False
861776,4808,1952,3,962957243,M,35,0,96707-1321,Midnight Cowboy (1969),Drama,False
879426,4088,15,2,965432602,M,25,3,77057,Cutthroat Island (1995),Action|Adventure|Romance,False
5786,5630,2355,3,980083798,M,35,17,06854,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
283641,3643,1500,5,966475437,M,25,17,22302,Grosse Pointe Blank (1997),Comedy|Crime,False
599226,3163,3535,4,980528032,M,18,15,95616,American Psycho (2000),Comedy|Horror|Thriller,False
783719,2279,3590,3,974560643,M,50,7,08816,"Lords of Flatbush, The (1974)",Comedy,False
841383,3093,1078,4,969651977,F,45,20,89134,Bananas (1971),Comedy|War,False
664837,3308,405,3,967976457,F,18,20,15701-1348,Highlander III: The Sorcerer (1994),Action|Sci-Fi,False
585281,156,3269,4,977250395,F,45,7,14519,Forever Young (1992),Adventure|Romance|Sci-Fi,False
62169,1390,2194,4,991718218,M,35,16,99352,"Untouchables, The (1987)",Action|Crime|Drama,False
865182,1491,2492,1,974749690,M,18,4,06511,20 Dates (1998),Comedy,False
56151,3229,3114,3,999720765,F,56,1,93105,Toy Story 2 (1999),Animation|Children's|Comedy,False
163967,1778,1527,5,974741836,M,18,4,94704,"Fifth Element, The (1997)",Action|Sci-Fi,False
771716,889,3543,4,975250029,M,45,20,10024,Diner (1982),Comedy|Drama,False
808959,5847,2747,3,957791295,F,18,4,02464,"Little Shop of Horrors, The (1960)",Comedy|Horror,False
43217,4659,1,5,963876378,F,25,14,37076,Toy Story (1995),Animation|Children's|Comedy,False
822305,5605,1017,3,959550946,F,18,2,95008,Swiss Family Robinson (1960),Adventure|Children's,False
709697,3808,2122,4,965970100,M,25,7,60010,Children of the Corn (1984),Horror|Thriller,False
550172,4227,2109,1,965320101,M,25,19,11414-2520,"Jerk, The (1979)",Comedy,False
579661,3471,10,3,973297692,M,18,4,80302,GoldenEye (1995),Action|Adventure|Thriller,False
796271,4083,947,3,965435491,M,56,14,92630,My Man Godfrey (1936),Comedy,False
518254,5954,2946,4,957653276,M,45,11,70802,Help! (1965),Comedy|Musical,False
39699,4687,2762,5,963622754,M,35,14,01746,"Sixth Sense, The (1999)",Thriller,False
630630,4774,247,4,963114975,M,45,14,07458,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,False
757658,2237,2757,4,974598856,F,35,6,14905,Frances (1982),Drama,False
745379,5947,1965,3,957190882,F,45,16,97215,Repo Man (1984),Comedy|Sci-Fi,False
806387,4298,1041,3,965269758,F,18,14,85705,Secrets & Lies (1996),Drama,False
104562,5738,589,3,958415503,M,25,12,55406,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
150493,5595,1954,2,959217588,M,25,20,90027,Rocky (1976),Action|Drama,False
452900,424,1282,4,976399032,M,25,17,55112,Fantasia (1940),Animation|Children's|Musical,False
963035,4834,3855,3,992617413,F,45,9,03862,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance,False
972174,1639,479,4,975962662,M,25,17,95405,Judgment Night (1993),Action,False
228089,1690,2333,2,974712100,M,35,16,98029,Gods and Monsters (1998),Drama,False
570513,1779,88,3,977034902,M,18,1,78133,Black Sheep (1996),Comedy,False
827751,4480,3681,4,965023920,M,25,0,94403,For a Few Dollars More (1965),Western,False
772182,4436,3543,3,965100719,M,25,12,19067,Diner (1982),Comedy|Drama,False
749603,1182,1212,5,997178010,M,1,10,91326,"Third Man, The (1949)",Mystery|Thriller,False
491621,2847,1025,4,1028959034,M,18,4,10027,"Sword in the Stone, The (1963)",Animation|Children's,False
348496,3586,3565,3,966692192,M,35,20,60640,Where the Heart Is (2000),Comedy|Drama,False
343019,3531,912,5,966910220,F,25,11,55409,Casablanca (1942),Drama|Romance|War,False
212550,1759,2081,3,974702574,M,25,16,22112,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,False
3042,684,3408,3,975602266,M,25,4,27510,Erin Brockovich (2000),Drama,False
80225,2402,2126,3,974262852,M,45,17,32024,Snake Eyes (1998),Action|Crime|Mystery|Thriller,False
354378,3525,2336,4,966978081,F,18,4,02142,Elizabeth (1998),Drama,False
463358,1969,830,3,984447671,F,25,3,92116,"First Wives Club, The (1996)",Comedy,False
453755,6036,1282,5,956712677,F,25,15,32603,Fantasia (1940),Animation|Children's|Musical,False
281819,1276,2599,4,974798526,M,35,17,94041,Election (1999),Comedy,False
256851,1230,2428,4,974837442,M,25,11,95125,"Faculty, The (1998)",Horror|Sci-Fi,False
866374,4001,2738,5,965570195,F,25,1,01860,Crimes of the Heart (1986),Comedy|Drama,False
210225,3836,2115,5,965927078,F,50,8,84770,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
361410,2242,3155,4,974601532,M,18,4,60115,Anna and the King (1999),Drama|Romance,False
433164,272,153,1,976695221,M,18,0,80302,Batman Forever (1995),Action|Adventure|Comedy|Crime,False
550266,5326,2109,2,960845089,M,25,2,55408,"Jerk, The (1979)",Comedy,False
815667,406,3504,3,976298854,M,25,20,55105,Network (1976),Comedy|Drama,False
10010,4784,2804,5,963005275,F,35,6,48105,"Christmas Story, A (1983)",Comedy|Drama,False
902342,2282,1305,5,974549626,M,50,2,32117,"Paris, Texas (1984)",Drama,False
28320,3095,2340,4,969644900,F,25,3,06810,Meet Joe Black (1998),Romance,False
587556,1962,2572,4,974686811,F,18,1,60914,10 Things I Hate About You (1999),Comedy|Romance,False
222724,3461,1201,5,967181050,M,35,0,95409,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
349491,4376,1997,4,965178698,F,25,5,27203,"Exorcist, The (1973)",Horror,False
957694,4972,117,3,962605915,M,35,0,95118,"Young Poisoner's Handbook, The (1995)",Crime,False
564133,5689,3101,4,961987747,M,25,0,84119,Fatal Attraction (1987),Thriller,False
715779,4161,1438,1,965340928,M,45,0,90404,Dante's Peak (1997),Action|Thriller,False
907679,2826,3201,4,972600957,M,35,12,10011,Five Easy Pieces (1970),Drama,False
360380,5185,1693,5,963068773,F,35,4,44485,Amistad (1997),Drama,False
121923,5550,1265,5,959472923,M,35,15,48187,Groundhog Day (1993),Comedy|Romance,False
273881,4659,3386,5,963877252,F,25,14,37076,JFK (1991),Drama|Mystery,False
296249,3630,1517,4,966538777,M,18,4,77005,Austin Powers: International Man of Mystery (1997),Comedy,False
4574,1407,2355,5,974763747,F,35,15,53704,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
958795,3125,3819,4,969305499,M,25,7,10025,Tampopo (1986),Comedy,False
486264,1101,3703,4,974923140,M,35,1,06417,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,False
138379,5759,593,5,959558907,F,25,1,08904,"Silence of the Lambs, The (1991)",Drama|Thriller,False
788291,5643,3684,4,958957061,F,35,1,84108,"Fabulous Baker Boys, The (1989)",Drama|Romance,False
660194,136,3526,3,977530987,M,18,2,21202,Parenthood (1989),Comedy|Drama,False
8692,4115,1287,4,965363857,M,25,15,99353,Ben-Hur (1959),Action|Adventure|Drama,False
581246,5178,3070,3,961996895,M,50,0,45420,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,False
257862,696,1912,3,979400365,M,25,12,94114,Out of Sight (1998),Action|Crime|Romance,False
931881,1383,3606,4,974766514,F,25,7,19806,On the Town (1949),Musical,False
949340,3650,273,3,966460108,M,25,0,60611,Mary Shelley's Frankenstein (1994),Drama|Horror,False
11582,1988,919,5,974683971,F,25,1,85224,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
116335,4600,3699,3,967476732,M,25,0,46240,Starman (1984),Adventure|Drama|Romance|Sci-Fi,False
220063,3005,1387,5,970568843,M,25,17,94133,Jaws (1975),Action|Horror,False
131164,5720,1196,5,958503294,M,25,0,60610,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
886010,862,3617,3,977719221,M,35,7,10019,Road Trip (2000),Comedy,False
